author_name,author_description,followers,author_url,country,target_country,region,post_count,avg_sentiment,total_engagement,total_impressions,tribe
The Global Citizen,"Research Impact. Building @nwuliareads & @devblossoming. Ex @giz_gmbh #Munachimsoaga  Habakkuk 2:3. Previous lives: Bochum, Bonn, & Cape Town.",4573,http://twitter.com/MsChimezie/,United Kingdom,UK,TC2_EU,1,-5.0,0,822,Unclassified
Eckosbios-et-Iphotoproyekt,"Environmental  Tech Engineer, Imagerys Photo Proyekt Art, and visual professional photographer",4572,http://twitter.com/Eckosbios/,United States,US,TC1_NA,1,0.0,0,0,Business Traveler
Rank Badjin,"Jacksonian. The Emperor's Executioner. Veteran of the Psychic Wars. Rugged individualist with a distrust of authority, and a heavily armed spaceship. μολὼν λαβέ",4569,http://twitter.com/badjin_rank/,,Other,Unknown,1,0.0,6,87,Creative
Hewan,,4550,http://twitter.com/happyhewi/,,Other,Unknown,1,-5.0,0,0,Unclassified
Clint Henderson,"Managing Editor at The Points Guy, aviation enthusiast, and former TV News executive producer.",4545,http://twitter.com/ClintPHenderson/,United States,US,TC1_NA,5,2.0,27,3788,Business Traveler
Elęnu jaa wire,"| fashion designer 👩‍🎨 | Manchester United ⚽️| Ronaldo 🐐 if you can’t take banter avoid me,pro codm player back up @Sleemzy12",4534,http://twitter.com/Sliimzy12/,,Other,Unknown,1,-5.0,0,0,Luxury Lifestyle
Susan 🇺🇸💫,"Likes to know whats going on. Tweets & re-tweets, opinions are my own. Not a reporter. Media, breaking news, science, fashion, sports, world events & much more!",4528,http://twitter.com/Newsgirly/,United States,US,TC1_NA,1,0.0,0,0,Travel Enthusiast
CHULO🇹🇷,"Random news 📷 Freight Agent , Don’t influence crime🐢Cinematographer, Mech fitter, i tweet reality, Di Ijeoma. #istanbul #warri #cairo #onitsha #APC",4524,http://twitter.com/felixbuezecyrus/,,Other,Unknown,1,0.0,0,0,Tech/Digital
misa,nugu,4521,http://twitter.com/maesvto/,,Other,Unknown,1,0.0,231,3394,Unclassified
Indod'emnyama,"freedom fighter ,a Democrat  l only take amasi with sugar and l love Chelsea  Football club more than my father family ,l tweet mostly about football",4500,http://twitter.com/Raymondturndai/,,Other,Unknown,1,-5.0,0,0,Unclassified
Luna,Unhinged anime catgirl who rambles about AR/VR and gaming. LunayianBusiness@gmail.com,4498,http://twitter.com/Lunayian/,United States,US,TC1_NA,1,5.0,0,1832,Business Traveler
J Rance 🌻💙🌴🇺🇸,Democracy “Coven”🧙🏼‍♀️Keeping an eye on the crazies. I never claimed to have decorum. #BidenHarris2024 #NeverForgetJanuary6th,4494,http://twitter.com/RanceWilla/,United States,US,TC1_NA,1,-5.0,14,156,Tech/Digital
AZ RedCat ♥️🇺🇸♥️🇮🇱,Unapologetic USA patriot #AmericaFirst #conservative. #IFBAP Happy #capitalist. #Zionist #Gutfeld #2A #AmIsraelChai,4487,http://twitter.com/Crazz1818/,United States,US,TC1_NA,1,0.0,0,0,Tech/Digital
Paul Winston MD - Restoring Movement is the goal.,"Island Health #Physiatry. UBC Past- President CAPMR, Dance in my bones #cryoneurolysis #crps https://t.co/wZs8odUAIN https://t.co/1AUKSPQsuw",4482,http://twitter.com/drpaulwinston/,Canada,CA,TC1_NA,1,5.0,7,164,Tech/Digital
GANG$TA KITT¥,if marie antoinette was a bi vers twink,4481,http://twitter.com/brattyboochiii/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Brandon McConnell,Software Engineer ⚡️ Crafting some of the most popular Tailwind CSS plugins around. Bugs are my own. Dev-tooling & spec-reading fanatic 💻 #codeinpublic,4477,http://twitter.com/branmcconnell/,United States,US,TC1_NA,1,0.0,0,0,Tech/Digital
Kathy Jackson#3.5% FBPE,"Retired Civil Servant. Mum, Grandma & Great Grandma. Hate the Tories, Atheist, not looking for love & don’t follow back anyone trying to sell me stuff.",4476,http://twitter.com/JakajackKathy/,United Kingdom,UK,TC2_EU,1,-5.0,2,54,Unclassified
Steve Mwilu,#Investment Management #Finance #Liverpool,4470,http://twitter.com/steve_emkay/,United Kingdom,UK,TC2_EU,1,-5.0,0,0,Business Traveler
Pawel,"financially independent,  long term investor: Tesla, xAI, Redwood Materials, Nvidia",4468,http://twitter.com/Walkir/,,Other,Unknown,1,-5.0,1,23,Business Traveler
Steven Bucci,"Visiting Fellow for Spec Ops & Disaster Management at The Heritage Foundation, an Independant Sec Consultant. It's about Policy, not Politics! Views are my own",4466,http://twitter.com/SBucci/,United States,US,TC1_NA,1,-5.0,0,0,Business Traveler
Patye Fisher,"I'm Just a Jersey Girl,living in a Georgia World, Trump Loving Maga Girl, Cancer fighting, NRA Member & Lover of Cats & SyFy...enjoying my retirement years..",4434,http://twitter.com/blondie36621/,United States,US,TC1_NA,1,-5.0,0,0,Travel Enthusiast
Jennifer 🪄✨,Barbecue potato chips and pretty blondes are supposed to be extra spicy. 💅🏻 American Bitchilante 🇺🇸 typo princess 👑,4428,http://twitter.com/Genovese_777/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Coffee With Kream,Knowing who you are makes the opinions of others hold less weight.,4422,http://twitter.com/coffeewithkream/,United States,US,TC1_NA,1,5.0,4,50,Unclassified
Vanessa Jérome,"Political scientist @UVicHumanities @SFU_polisci Ecologie, Féminisme, Violences sexuelles, Justice sociale, Discriminations. Et de la radio avec @ici_cb",4419,http://twitter.com/vanessa0jerome1/,France,FR,TC2_EU,1,0.0,0,0,Unclassified
🪼,real life sweetheart / my replies being off has absolutely nothing to do with you (21+ only or ur blocked),4418,http://twitter.com/eurydicejones/,,Other,Unknown,1,-5.0,73,1157,Unclassified
Empress ✨,I'm not mean... no one's ever real. I love food and 90's R&B.,4411,http://twitter.com/APDub/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
chuck is short n’ sweet 💋,floatin’ through the memories like whatever,4406,http://twitter.com/eichucks/,,Other,Unknown,1,0.0,0,0,Unclassified
Tutankhamun,#Batman |Gambino |Overdosed on confidence |Charming nigga that can harm a nigga | 最強 FIFA player |Pro toilet flusher |Arrogant Ambassador|Glad you liked it|,4403,http://twitter.com/rileyarnie/,,Other,Unknown,1,-5.0,0,0,Unclassified
Jennyfah AFC 🌗,A Pragmatist📌 || I ♥️Arsenal FC|| Reality TV Shows||Real Estate||  Automobile||General Merchandise,4403,http://twitter.com/Jennyfah125/,,Other,Unknown,1,-5.0,0,0,Unclassified
~*Èdèl fêntâ☆~*,"We Rise By lifting Each other 🆙 ☆, Logistics,Supply chain⛓️‍💥Specialist Business Consultant,Lean Six Sigma White Belt. In God I Trust,All others Pay 💵",4383,http://twitter.com/eljefenso/,,Other,Unknown,1,-5.0,0,0,Business Traveler
indod'emnyama :Club world cup winner,"freedom fighter ,a Democrat  l only take amasi with sugar and l love Chelsea  Football club more than my father family ,l tweet mostly about football",4363,http://twitter.com/Raymondturndai/,,Other,Unknown,1,-5.0,0,0,Unclassified
Common Sense,"Just a dog with a sense for the truth. Patriotic to the core, with a dash of humor and a sprinkle of MAGA magic. |Political Pundit|Truth Seeker| Grok Addict|",4360,http://twitter.com/CommonSenseDOGE/,,Other,Unknown,1,0.0,5,23,Unclassified
Pam,I LOVE 💘 ❤😍 PRESIDENT TRUMP!! TRUMP/VANCE 2024!! MAGA FAMILY ONLY! The 45th and 47th  GREATEST President Ever! USA 🇺🇸🇺🇸🇺🇸 AMERICA FIRST IS FREEDOM.,4353,http://twitter.com/LondonPam3/,United States,US,TC1_NA,1,-5.0,1,9,Unclassified
Mark Mac Lean,Mathematician. Full of contradictions. Opinions are entirely my own. Retweets =/= endorsements. Likes are often bookmarks or acknowledgements. He/him/his.,4350,http://twitter.com/marktmaclean/,Canada,CA,TC1_NA,1,-5.0,3,186,Unclassified
dancingbrave1986,"Professional guy, / animal -lover.Straight-talking, tell it like it is kinda bloke .doesn't suffer fools gladly .6ft6 300 ilbs  pounds.extremely dominant loon🤣",4342,http://twitter.com/joebloggsuk1/,United Kingdom,UK,TC2_EU,1,-5.0,1,38,Business Traveler
CAsober-resistor,🇺🇦Liberal and proud of it. We need the Oxford comma! No bio = no follow; no English = no follow; one word is not a bio. Won't even look at DMs.,4342,http://twitter.com/CasoberR/,Ukraine,Other,Other,1,-5.0,0,0,Unclassified
DSP,From Liberal to Conservative. please no DM’s,4332,http://twitter.com/DonnaPence5/,United States,US,TC1_NA,1,-5.0,2,5,Unclassified
Andy Strote,"Business advice for freelancers and agency owners. Freelancer, 2X successful agency founder, author. Lots of useful tips on the blog.",4326,http://twitter.com/StroteBook/,,Other,Unknown,1,5.0,5,91,Business Traveler
Wokerati Clare & the Cats #FBPE (when permitted),"I was an EU citizen. I live in Fort William, which is great with the mountains & sea not for demos, I make resin jewellery. https://t.co/SQw2oXuvHW",4318,http://twitter.com/MoonStoneClare/,United Kingdom,UK,TC2_EU,1,5.0,0,0,Tech/Digital
🍊 🐊 Florida girl 🐊 🍊,Patriot. Never Covid Vaccinated. Physician. Mother of five. God is good.,4317,http://twitter.com/SmilemoreFL/,United States,US,TC1_NA,1,0.0,1,9,Unclassified
Idgius Alpha,We Are The Resistance. Unfiltered Breaking News🚀| 🛑Let's end the establishment media • CURIOSITY. HONESTY. INTEGRITY. 🎯                  🇺🇸MAGA🇺🇸,4312,http://twitter.com/IdgiusAlpha/,United States,US,TC1_NA,2,-2.5,9,174,Creative
Elaine is a Joyful Bastard,,4300,http://twitter.com/ElaineWombatPa/,Canada,CA,TC1_NA,1,-5.0,10,91,Unclassified
djungelskog,Degenerate Finance Bro,4293,http://twitter.com/discountflipper/,United States,US,TC1_NA,1,-5.0,0,0,Business Traveler
TomTurkey✝️🦃🍁🎃🍂,"50s, Nature lover, conservative independent, married. No DMs!!!! MAGA!: 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲",4280,http://twitter.com/TThorne212/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Trevor,"Husband, Father, avid traveler, miles and points collector, reseller, author of sorts, and Travel Stories podcast co-host on the @Milenomics Network",4280,http://twitter.com/tmount/,United States,US,TC1_NA,5,3.0,17,1461,Business Traveler
October London,"October London - Signed to @snoopdogg at @deathrowmusic / Artist / Singer, Songwriter, Producer & Actor /Co-Creator of Doggyland / IG: OctoberTheKing /",4271,http://twitter.com/OctoberTheKing/,United States,US,TC1_NA,1,-5.0,35,2387,Business Traveler
Abbasi ,Strategist & Coach | Aviation Geek | Bridging UK 🇬🇧 & the World through Yoga & History DM for collabs | #Aviation #Diplomacy #Mindfulness @aofbm,4269,http://twitter.com/MohammedAbbasi/,United Kingdom,UK,TC2_EU,1,5.0,0,0,Travel Enthusiast
Susan W FL 🌊🇺🇦,,4268,http://twitter.com/SusanFL727/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Carine Danley,,4267,http://twitter.com/nimmity_anna/,Canada,CA,TC1_NA,1,0.0,12,261,Unclassified
👤,Rip Granny😘👵🏾 #BackstreetKennels,4265,http://twitter.com/SlightlyWinnin_/,,Other,Unknown,1,5.0,0,0,Unclassified
Craig James,"Would be Author, Political enthusiast, Single Gay Man, Manchester United Supporter, Lover of food, wine, beer, pubs & restaurants.  *Agent #4694*",4263,http://twitter.com/CraigSJames/,United Kingdom,UK,TC2_EU,1,5.0,0,0,Creative
MartaTrades,Life is a journey full of choices-Make good ones🏔️Stay peachy 🍑crypto lover💰trader📊 @Moneytaur_ mentee 🎓happy mum🦋NEVER GIVE UP💪beware of impersonators🚨,4261,http://twitter.com/MoneyTaura/,,Other,Unknown,1,5.0,72,11100,Travel Enthusiast
Will Clapp,Registered Flex Offender 😎♍️ 🤸🏾‍♂️ Professional Beard Inspector/wetter 👍🏽,4247,http://twitter.com/Extrah_Butta/,,Other,Unknown,1,-5.0,0,0,Business Traveler
Lindsay Ⓥ,Threads that are golden don't break easily.  Swiftie & Tori Amos fan. Muslim. Photographer. Democrat. Queer. Disabled. Vegan🌱.  She/they.,4243,http://twitter.com/YesAnastasia13/,United States,US,TC1_NA,1,5.0,0,0,Creative
Dr sherri,Independent Women. Jesus Christ is king,4221,http://twitter.com/Reform_West/,United States,US,TC1_NA,1,-5.0,25,5,Unclassified
Pete Di'aso,#ChelseaFC,4219,http://twitter.com/PeteJustified/,,Other,Unknown,1,0.0,0,0,Unclassified
Finesse40tymes ®,Freebandz 🗣,4216,http://twitter.com/1Freebandzzz/,,Other,Unknown,1,-5.0,0,0,Unclassified
Paul Clayton.,"Actor/Author. Drew- Eastenders. Dennis -TheFullMonty @Disneyplusuk Ian (Sophie’s Dad) -#PeepShow, Mr Colchester - #Torchwood. Patron @GrimmAndCo",4203,http://twitter.com/Claytoncast/,United Kingdom,UK,TC2_EU,1,5.0,3,296,Business Traveler
Moral Tourism,"#Pallywood film critic. Men cannot become women. L’enfer, c’est les autres. 🇺🇸🇮🇱עם ישראל חי",4202,http://twitter.com/moraltourism/,United States,US,TC1_NA,1,-5.0,18,470,Unclassified
TownTerrier,HTFC. Yorkshireman. GodsCountry Birder. Visits Battlefields & Memls Values our Armed Forces.#BREXIT. #NoWoke #AntiVax #ClimateEvolution #NoPronouns,4202,http://twitter.com/TownTerrier2/,,Other,Unknown,1,0.0,1,21,Unclassified
Walks&WallStreet,"Walks&WallStreet on YouTube | Kirsten Jordan Team Douglas Elliman | Posting Interesting Reads WSJ, IBD, FT | CANSLIM & Livermore Disciple #Bitcoin",4197,http://twitter.com/WalksWallstreet/,United States,US,TC1_NA,1,0.0,15,710,Unclassified
Steve Cizzle,Rapper & recording artist. 💫 https://t.co/SPXemS7Imm,4188,http://twitter.com/SteveCizzle/,United States,US,TC1_NA,1,5.0,2,614,Creative
superruserr 🇦🇺🇩🇪 infosec.exchange/@superruserr,"CISO / Snr Cyber SecurityRisk Consultant, #INTJ, own personal account mainly talk #travel | #Expat ~2012, #DigitalNomad ~2014",4185,http://twitter.com/superruserr/,Germany,DE,TC2_EU,1,5.0,0,0,Business Traveler
vernon's apprentice,rip mozart you wouldve loved woozi from seventeen,4179,http://twitter.com/vernonewoo/,,Other,Unknown,1,0.0,11,200,Unclassified
Smooth.,,4174,http://twitter.com/ShaadSmooth/,United States,US,TC1_NA,1,0.0,0,0,Unclassified
Dr.Sucia,sex educator. (she/her) Shameless homosexual defending fatherless behaviour,4157,http://twitter.com/dr_sucia/,,Other,Unknown,1,-5.0,0,0,Unclassified
d'franco angell🇺🇸,Facts don't count when... You have a #DREAM ! 🇺🇸Proud Son of a #USMC 🇺🇸#God 🇺🇸#USA🇺🇸 🚫 DM's / cam’s / weird 🚫,4146,http://twitter.com/10S__Bum/,United States,US,TC1_NA,1,5.0,34,2346,Unclassified
Vik,"Writing a bio is as easy as A, B, D. Serial cereal eater. T1D for 44 years. GF. The Arsenal. I'm not a Viking.",4129,http://twitter.com/ViktheViking1/,,Other,Unknown,3,3.3333333333333335,64,2530,Unclassified
Barney & Chris,I’m Barney (left) & Chris. | I’m Autistic | Me & my great friend Harry Scarfe work together on  Neurodiversity & Autism I am a regular on @ScarfeySpurTalk,4114,http://twitter.com/AmbroseBarnaby/,United Kingdom,UK,TC2_EU,1,-5.0,1,94,Unclassified
David Adams 🇺🇸🥇💯,CASHAPP $TheRealDavidAdams #Veteran #Marine  What doesn't kill me will make me stronger.,4107,http://twitter.com/Real_DavidAdams/,United States,US,TC1_NA,1,-5.0,4,155,Unclassified
Ifeoluwatoolami is #SoldOutToJesus,Volunteer| SDGs| Humanity| Public health| Child and adolescent health| Building @havanah_studios,4099,http://twitter.com/cutie_deola/,,Other,Unknown,1,5.0,10,198,Unclassified
Jackie,"#AlwaysWithHer, #LGM, Resist, Persist, Enlist, Insist, Slava Ukraine 🇺🇦https://t.co/AFDDTWADaj",4098,http://twitter.com/JJFan18/,United States,US,TC1_NA,1,-5.0,0,0,Tech/Digital
Mark Poulson,"Husband, father, EM Consultant,  Deputy Medical Director @UHNM_NHS , MBA, ENFP, NStaffs MIND Trustee, Cricket, He/Him",4095,http://twitter.com/poulsm90/,,Other,Unknown,1,-5.0,0,0,Business Traveler
Andrew Friesen,"Father. Husband, Data Scientist/Digital Transformation. Likes cars, travel, data. Dislikes: right wing populism Data over dogma!",4084,http://twitter.com/friesen_f/,Canada,CA,TC1_NA,1,-5.0,30,567,Travel Enthusiast
KÖßßY HATAMOTO,"Schmerz ist ein Freund, der dir sagt, dass etwas nicht am richtigen Ort ist.",4070,http://twitter.com/Pope_alorgy/,,Other,Unknown,1,-5.0,0,0,Unclassified
America First! 🇺🇸,Imperfect Soul  #Books 📚 #God #Guns #Gardens  ☦️🔫👩‍🌾🪴🇺🇸 Jesus is coming! @RairFoundation  MUST follow abt Izzlam invasion.  #starvethegrift,4066,http://twitter.com/RebeccaFit14288/,United States,US,TC1_NA,1,0.0,0,0,Tech/Digital
La Lipstick Pusher 💄✨🇵🇦,I hate Drake’s cornrows. Mek sure yuh kno how fi wuk and ah nuh chat yah ah chat. Owner of Sí Belleza Makeup Labs. @lovebellezaco,4061,http://twitter.com/_PanamaGold/,United States,US,TC1_NA,1,5.0,0,0,Unclassified
⚜️GUILLON⚜️,,4059,http://twitter.com/GUILLON24797457/,France,FR,TC2_EU,1,-5.0,0,0,Unclassified
kent matthiesen,"Photos of Aircraft, Travel, YVR, Instagram same username. Photos are mine © show credit for reposts.",4053,http://twitter.com/Kent_YVR/,Canada,CA,TC1_NA,1,0.0,0,31,Travel Enthusiast
Brett Dashevsky,"building at the intersection of tech, creators & culture | founder @creatoreconnyc & @siftsy",4052,http://twitter.com/brettdash_/,United States,US,TC1_NA,1,-5.0,0,0,Business Traveler
Jordyn Scott 🇺🇲 🐸,"God ✝️, Family, Country 🇺🇲  Texas Proud 🇨🇱  True Crime ⚖️ 🚫 Crypto  🚫 DMs",4051,http://twitter.com/jordynscott23/,United States,US,TC1_NA,1,-5.0,10,137,Tech/Digital
Ally,"Proud scot, who doesn’t need to vote SNP to prove it. Anti Independence.",4047,http://twitter.com/7allym/,United Kingdom,UK,TC2_EU,2,2.5,29,1731,Unclassified
Sheila P 🌻🇺🇦🌻 Democracy and Truth Matter,J6 Review. https://t.co/5KC1Hb5c80,4043,http://twitter.com/smp0312/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
"🌸We,the People!!! 🇰🇪🇹🇿🌸",Oil & Gas. #Activeliving,4040,http://twitter.com/Violetotina/,,Other,Unknown,1,-5.0,1,31,Unclassified
Pinot & Merlot,"Like fine wine - dark, smooth, and full of flavor.  Come get drunk on our cuteness.",4039,http://twitter.com/PinotandMerlot/,,Other,Unknown,1,-5.0,0,8,Unclassified
Helen,"Mad, Bad and Beautiful! Romantic and a sucker for a sob story... So come on and sucker me!!!",4037,http://twitter.com/bicardigirl/,United Kingdom,UK,TC2_EU,1,0.0,0,0,Unclassified
Velcro Ripper,"Professional nobody, Team lead of them, 2nd in command of they, head of the Twitter Masses, sarcasm is my broadsword #2A. #goon #goldcorp",4036,http://twitter.com/velcroripper/,United States,US,TC1_NA,1,5.0,6,40,Business Traveler
Alex Reframe,YouTuber 120k+ | Rêveur tourné vers le futur - Addict aux nouvelles technologies | #AR + #AI🚀| http://Instagram.com/AlexReframe | ✉️Pro : alexreframe@gmail.com,4025,http://twitter.com/AlexReframe/,France,FR,TC2_EU,1,5.0,14,931,Tech/Digital
Breakfast,res ipsa loquitur,4017,http://twitter.com/Spliffanys/,,Other,Unknown,1,-5.0,0,0,Unclassified
空気。。,海外拠点、自然、写真、筋トレ、旅行、読書、お笑い、グルメ【No DM】,4017,http://twitter.com/princess324324/,,Other,Unknown,1,5.0,4,6,Unclassified
Glenna Peach,"MAGA  no Dms  Love God, Country, My Pup Opinionated and a hillbilly! Proud Trump supporter  I stand with Israel",4015,http://twitter.com/GlennaPeach/,Israel,Other,Other,1,-5.0,1,1,Unclassified
SuzieJ3AV8R Archival Consultant,"🛡️Commentary Acoount🛡️🛫antique airplane enthusiast. AI. Drive fast, fly slow, pet all dogs #Pugs #PiperCubs#darkhumor #ChallengerSRT20, #ZiffJeep☠️DM=BLOCK☠️",4011,http://twitter.com/Av8Suzie/,,Other,Unknown,1,-5.0,1,18,Tech/Digital
Glenn Craven 🇺🇸🤝🇺🇦🌻,"Longtime media professional in Kansas, North Carolina and Oklahoma. Horse racing, baseball and old cars.",4011,http://twitter.com/GlennCraven/,United States,US,TC1_NA,1,5.0,0,177,Business Traveler
